order_number,product_key,customer_key,order_date,ship_date,due_date,sales,quantity,price
SO62378,187,1769,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62379,196,4167,2013-07-18,2013-07-25,2013-07-30,2320,1,2320
SO62379,205,4167,2013-07-18,2013-07-25,2013-07-30,22,1,22
SO62380,197,1438,2013-07-18,2013-07-25,2013-07-30,2320,1,2320
SO62380,205,1438,2013-07-18,2013-07-25,2013-07-30,22,1,22
SO62380,260,1438,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62380,256,1438,2013-07-18,2013-07-25,2013-07-30,54,1,54
SO62381,195,3585,2013-07-18,2013-07-25,2013-07-30,2295,1,2295
SO62381,205,3585,2013-07-18,2013-07-25,2013-07-30,22,1,22
SO62381,199,3585,2013-07-18,2013-07-25,2013-07-30,10,1,10
SO62381,201,3585,2013-07-18,2013-07-25,2013-07-30,5,1,5
SO62381,260,3585,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62382,261,9447,2013-07-18,2013-07-25,2013-07-30,2443,1,2443
SO62382,204,9447,2013-07-18,2013-07-25,2013-07-30,8,1,8
SO62383,290,9601,2013-07-18,2013-07-25,2013-07-30,2443,1,2443
SO62383,207,9601,2013-07-18,2013-07-25,2013-07-30,35,1,35
SO62384,195,2647,2013-07-18,2013-07-25,2013-07-30,2295,1,2295
SO62384,205,2647,2013-07-18,2013-07-25,2013-07-30,22,1,22
SO62384,199,2647,2013-07-18,2013-07-25,2013-07-30,10,1,10
SO62384,201,2647,2013-07-18,2013-07-25,2013-07-30,5,1,5
SO62384,259,2647,2013-07-18,2013-07-25,2013-07-30,54,1,54
SO62384,249,2647,2013-07-18,2013-07-25,2013-07-30,24,1,24
SO62385,276,15067,2013-07-18,2013-07-25,2013-07-30,2384,1,2384
SO62385,200,15067,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62385,201,15067,2013-07-18,2013-07-25,2013-07-30,5,1,5
SO62385,260,15067,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62385,255,15067,2013-07-18,2013-07-25,2013-07-30,50,1,50
SO62386,280,2102,2013-07-18,2013-07-25,2013-07-30,2384,1,2384
SO62387,280,15042,2013-07-18,2013-07-25,2013-07-30,2384,1,2384
SO62387,200,15042,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62387,201,15042,2013-07-18,2013-07-25,2013-07-30,5,1,5
SO62387,209,15042,2013-07-18,2013-07-25,2013-07-30,55,1,55
SO62387,204,15042,2013-07-18,2013-07-25,2013-07-30,8,1,8
SO62388,280,1178,2013-07-18,2013-07-25,2013-07-30,2384,1,2384
SO62388,200,1178,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62388,201,1178,2013-07-18,2013-07-25,2013-07-30,5,1,5
SO62388,260,1178,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62389,295,11873,2013-07-18,2013-07-25,2013-07-30,540,1,540
SO62390,295,7472,2013-07-18,2013-07-25,2013-07-30,540,1,540
SO62391,293,11720,2013-07-18,2013-07-25,2013-07-30,540,1,540
SO62391,214,11720,2013-07-18,2013-07-25,2013-07-30,21,1,21
SO62391,219,11720,2013-07-18,2013-07-25,2013-07-30,4,1,4
SO62391,210,11720,2013-07-18,2013-07-25,2013-07-30,2,1,2
SO62392,188,16810,2013-07-18,2013-07-25,2013-07-30,1120,1,1120
SO62392,206,16810,2013-07-18,2013-07-25,2013-07-30,35,1,35
SO62392,260,16810,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62393,270,3303,2013-07-18,2013-07-25,2013-07-30,742,1,742
SO62394,293,12102,2013-07-18,2013-07-25,2013-07-30,540,1,540
SO62394,200,12102,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62394,201,12102,2013-07-18,2013-07-25,2013-07-30,5,1,5
SO62394,208,12102,2013-07-18,2013-07-25,2013-07-30,35,1,35
SO62394,249,12102,2013-07-18,2013-07-25,2013-07-30,24,1,24
SO62395,295,17716,2013-07-18,2013-07-25,2013-07-30,540,1,540
SO62395,200,17716,2013-07-18,2013-07-25,2013-07-30,9,1,9
SO62395,201,17716,2013-07-18,2013-07-25,2013-07-30,5,1,5
SO62395,206,17716,2013-07-18,2013-07-25,2013-07-30,35,1,35
SO62396,206,216,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62397,215,4240,2013-07-19,2013-07-26,2013-07-31,25,1,25
SO62397,219,4240,2013-07-19,2013-07-26,2013-07-31,4,1,4
SO62397,208,4240,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62398,219,3279,2013-07-19,2013-07-26,2013-07-31,4,1,4
SO62398,215,3279,2013-07-19,2013-07-26,2013-07-31,25,1,25
SO62398,235,3279,2013-07-19,2013-07-26,2013-07-31,64,1,64
SO62398,208,3279,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62399,212,6236,2013-07-19,2013-07-26,2013-07-31,30,1,30
SO62400,214,8620,2013-07-19,2013-07-26,2013-07-31,21,1,21
SO62400,210,8620,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62401,205,7299,2013-07-19,2013-07-26,2013-07-31,22,1,22
SO62402,219,15036,2013-07-19,2013-07-26,2013-07-31,4,1,4
SO62402,214,15036,2013-07-19,2013-07-26,2013-07-31,21,1,21
SO62402,236,15036,2013-07-19,2013-07-26,2013-07-31,64,1,64
SO62403,214,8963,2013-07-19,2013-07-26,2013-07-31,21,1,21
SO62403,260,8963,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62404,220,12570,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62404,207,12570,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62405,210,1373,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62406,227,4056,2013-07-19,2013-07-26,2013-07-31,565,1,565
SO62406,207,4056,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62407,286,6899,2013-07-19,2013-07-26,2013-07-31,1701,1,1701
SO62407,215,6899,2013-07-19,2013-07-26,2013-07-31,25,1,25
SO62407,219,6899,2013-07-19,2013-07-26,2013-07-31,4,1,4
SO62407,208,6899,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62408,198,4693,2013-07-19,2013-07-26,2013-07-31,2320,1,2320
SO62408,213,4693,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62408,218,4693,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62408,207,4693,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62409,194,4102,2013-07-19,2013-07-26,2013-07-31,2295,1,2295
SO62409,213,4102,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62409,218,4102,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62409,204,4102,2013-07-19,2013-07-26,2013-07-31,8,1,8
SO62410,197,4107,2013-07-19,2013-07-26,2013-07-31,2320,1,2320
SO62410,199,4107,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62410,201,4107,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62410,206,4107,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62411,197,4711,2013-07-19,2013-07-26,2013-07-31,2320,1,2320
SO62412,219,277,2013-07-19,2013-07-26,2013-07-31,4,1,4
SO62412,210,277,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62412,204,277,2013-07-19,2013-07-26,2013-07-31,8,1,8
SO62413,220,79,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62413,210,79,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62414,217,15676,2013-07-19,2013-07-26,2013-07-31,29,1,29
SO62414,220,15676,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62414,208,15676,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62415,217,15708,2013-07-19,2013-07-26,2013-07-31,29,1,29
SO62415,220,15708,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62416,211,14417,2013-07-19,2013-07-26,2013-07-31,25,1,25
SO62416,218,14417,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62416,210,14417,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62416,204,14417,2013-07-19,2013-07-26,2013-07-31,8,1,8
SO62417,199,10687,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62418,199,10771,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62418,201,10771,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62418,186,10771,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62419,199,9781,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62420,201,7324,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62420,206,7324,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62421,260,17993,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62421,183,17993,2013-07-19,2013-07-26,2013-07-31,70,1,70
SO62422,201,7075,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62422,256,7075,2013-07-19,2013-07-26,2013-07-31,54,1,54
SO62423,218,5064,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62424,218,4773,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62424,206,4773,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62425,205,3029,2013-07-19,2013-07-26,2013-07-31,22,1,22
SO62425,199,3029,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62425,201,3029,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62425,209,3029,2013-07-19,2013-07-26,2013-07-31,55,1,55
SO62426,218,3955,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62426,205,3955,2013-07-19,2013-07-26,2013-07-31,22,1,22
SO62426,207,3955,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62426,260,3955,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62427,205,6209,2013-07-19,2013-07-26,2013-07-31,22,1,22
SO62427,201,6209,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62427,199,6209,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62427,260,6209,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62428,205,4002,2013-07-19,2013-07-26,2013-07-31,22,1,22
SO62428,187,4002,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62429,211,6719,2013-07-19,2013-07-26,2013-07-31,25,1,25
SO62429,218,6719,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62429,210,6719,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62430,215,10842,2013-07-19,2013-07-26,2013-07-31,25,1,25
SO62431,236,13532,2013-07-19,2013-07-26,2013-07-31,64,1,64
SO62431,219,13532,2013-07-19,2013-07-26,2013-07-31,4,1,4
SO62432,219,14318,2013-07-19,2013-07-26,2013-07-31,4,1,4
SO62432,214,14318,2013-07-19,2013-07-26,2013-07-31,21,1,21
SO62432,237,14318,2013-07-19,2013-07-26,2013-07-31,64,1,64
SO62433,217,3543,2013-07-19,2013-07-26,2013-07-31,29,1,29
SO62433,220,3543,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62433,210,3543,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62434,214,13865,2013-07-19,2013-07-26,2013-07-31,21,1,21
SO62434,219,13865,2013-07-19,2013-07-26,2013-07-31,4,1,4
SO62434,210,13865,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62434,204,13865,2013-07-19,2013-07-26,2013-07-31,8,1,8
SO62434,202,13865,2013-07-19,2013-07-26,2013-07-31,120,1,120
SO62435,213,1431,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62435,218,1431,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62435,207,1431,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62436,218,1932,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62436,213,1932,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62436,205,1932,2013-07-19,2013-07-26,2013-07-31,22,1,22
SO62436,206,1932,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62436,255,1932,2013-07-19,2013-07-26,2013-07-31,50,1,50
SO62437,213,923,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62437,218,923,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62437,206,923,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62437,258,923,2013-07-19,2013-07-26,2013-07-31,54,1,54
SO62438,218,875,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62438,213,875,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62438,205,875,2013-07-19,2013-07-26,2013-07-31,22,1,22
SO62438,210,875,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62439,199,1715,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62439,201,1715,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62439,206,1715,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62440,213,1986,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62441,261,5733,2013-07-19,2013-07-26,2013-07-31,2443,1,2443
SO62441,204,5733,2013-07-19,2013-07-26,2013-07-31,8,1,8
SO62442,229,4910,2013-07-19,2013-07-26,2013-07-31,565,1,565
SO62442,211,4910,2013-07-19,2013-07-26,2013-07-31,25,1,25
SO62442,218,4910,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62442,210,4910,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62443,196,3665,2013-07-19,2013-07-26,2013-07-31,2320,1,2320
SO62443,205,3665,2013-07-19,2013-07-26,2013-07-31,22,1,22
SO62443,208,3665,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62443,250,3665,2013-07-19,2013-07-26,2013-07-31,24,1,24
SO62444,194,4890,2013-07-19,2013-07-26,2013-07-31,2295,1,2295
SO62444,202,4890,2013-07-19,2013-07-26,2013-07-31,120,1,120
SO62445,196,1085,2013-07-19,2013-07-26,2013-07-31,2320,1,2320
SO62445,205,1085,2013-07-19,2013-07-26,2013-07-31,22,1,22
SO62445,199,1085,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62445,201,1085,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62445,252,1085,2013-07-19,2013-07-26,2013-07-31,50,1,50
SO62446,194,3440,2013-07-19,2013-07-26,2013-07-31,2295,1,2295
SO62446,199,3440,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62446,201,3440,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62446,210,3440,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62447,195,3441,2013-07-19,2013-07-26,2013-07-31,2295,1,2295
SO62447,205,3441,2013-07-19,2013-07-26,2013-07-31,22,1,22
SO62447,199,3441,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62447,201,3441,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62447,206,3441,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62448,264,17495,2013-07-19,2013-07-26,2013-07-31,742,1,742
SO62448,260,17495,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62449,276,338,2013-07-19,2013-07-26,2013-07-31,2384,1,2384
SO62449,201,338,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62449,200,338,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62450,276,342,2013-07-19,2013-07-26,2013-07-31,2384,1,2384
SO62450,217,342,2013-07-19,2013-07-26,2013-07-31,29,1,29
SO62450,220,342,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62450,206,342,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62451,272,401,2013-07-19,2013-07-26,2013-07-31,1215,1,1215
SO62451,260,401,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62451,252,401,2013-07-19,2013-07-26,2013-07-31,50,1,50
SO62452,272,14594,2013-07-19,2013-07-26,2013-07-31,1215,1,1215
SO62452,253,14594,2013-07-19,2013-07-26,2013-07-31,50,1,50
SO62453,287,12435,2013-07-19,2013-07-26,2013-07-31,1701,1,1701
SO62454,288,9607,2013-07-19,2013-07-26,2013-07-31,2443,1,2443
SO62454,216,9607,2013-07-19,2013-07-26,2013-07-31,33,1,33
SO62455,290,9260,2013-07-19,2013-07-26,2013-07-31,2443,1,2443
SO62455,204,9260,2013-07-19,2013-07-26,2013-07-31,8,1,8
SO62456,188,13507,2013-07-19,2013-07-26,2013-07-31,1120,1,1120
SO62457,189,14139,2013-07-19,2013-07-26,2013-07-31,1120,1,1120
SO62458,223,1252,2013-07-19,2013-07-26,2013-07-31,540,1,540
SO62458,199,1252,2013-07-19,2013-07-26,2013-07-31,10,1,10
SO62459,198,2645,2013-07-19,2013-07-26,2013-07-31,2320,1,2320
SO62460,264,18175,2013-07-19,2013-07-26,2013-07-31,742,1,742
SO62460,200,18175,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62460,201,18175,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62461,276,14983,2013-07-19,2013-07-26,2013-07-31,2384,1,2384
SO62461,206,14983,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62462,293,12243,2013-07-19,2013-07-26,2013-07-31,540,1,540
SO62462,200,12243,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62462,201,12243,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62463,294,12182,2013-07-19,2013-07-26,2013-07-31,540,1,540
SO62463,201,12182,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62463,200,12182,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62463,208,12182,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62464,189,9464,2013-07-19,2013-07-26,2013-07-31,1120,1,1120
SO62464,215,9464,2013-07-19,2013-07-26,2013-07-31,25,1,25
SO62464,210,9464,2013-07-19,2013-07-26,2013-07-31,2,1,2
SO62465,292,484,2013-07-19,2013-07-26,2013-07-31,540,1,540
SO62466,293,15963,2013-07-19,2013-07-26,2013-07-31,540,1,540
SO62466,200,15963,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62466,201,15963,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62467,293,245,2013-07-19,2013-07-26,2013-07-31,540,1,540
SO62467,219,245,2013-07-19,2013-07-26,2013-07-31,4,1,4
SO62467,214,245,2013-07-19,2013-07-26,2013-07-31,21,1,21
SO62467,208,245,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62467,260,245,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62468,276,2586,2013-07-19,2013-07-26,2013-07-31,2384,1,2384
SO62468,208,2586,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62469,262,3302,2013-07-19,2013-07-26,2013-07-31,742,1,742
SO62469,187,3302,2013-07-19,2013-07-26,2013-07-31,9,1,9
SO62470,295,17352,2013-07-19,2013-07-26,2013-07-31,540,1,540
SO62470,208,17352,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62471,211,2982,2013-07-20,2013-07-27,2013-08-01,25,1,25
SO62471,210,2982,2013-07-20,2013-07-27,2013-08-01,2,1,2
SO62471,204,2982,2013-07-20,2013-07-27,2013-08-01,8,1,8
SO62472,213,11206,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62472,205,11206,2013-07-20,2013-07-27,2013-08-01,22,1,22
SO62472,235,11206,2013-07-20,2013-07-27,2013-08-01,64,1,64
SO62473,212,4810,2013-07-20,2013-07-27,2013-08-01,30,1,30
SO62474,201,13589,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62474,260,13589,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62475,201,8763,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62475,208,8763,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62475,187,8763,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62476,201,69,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62476,199,69,2013-07-20,2013-07-27,2013-08-01,10,1,10
SO62477,219,5163,2013-07-20,2013-07-27,2013-08-01,4,1,4
SO62477,216,5163,2013-07-20,2013-07-27,2013-08-01,33,1,33
SO62478,260,6523,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62479,219,5634,2013-07-20,2013-07-27,2013-08-01,4,1,4
SO62479,216,5634,2013-07-20,2013-07-27,2013-08-01,33,1,33
SO62479,207,5634,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62480,194,1256,2013-07-20,2013-07-27,2013-08-01,2295,1,2295
SO62480,199,1256,2013-07-20,2013-07-27,2013-08-01,10,1,10
SO62481,198,1222,2013-07-20,2013-07-27,2013-08-01,2320,1,2320
SO62481,213,1222,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62481,208,1222,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62482,195,4921,2013-07-20,2013-07-27,2013-08-01,2295,1,2295
SO62482,207,4921,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62483,206,871,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62484,256,508,2013-07-20,2013-07-27,2013-08-01,54,1,54
SO62485,219,198,2013-07-20,2013-07-27,2013-08-01,4,1,4
SO62485,210,198,2013-07-20,2013-07-27,2013-08-01,2,1,2
SO62485,203,198,2013-07-20,2013-07-27,2013-08-01,159,1,159
SO62486,219,5150,2013-07-20,2013-07-27,2013-08-01,4,1,4
SO62486,216,5150,2013-07-20,2013-07-27,2013-08-01,33,1,33
SO62487,211,9097,2013-07-20,2013-07-27,2013-08-01,25,1,25
SO62487,251,9097,2013-07-20,2013-07-27,2013-08-01,24,1,24
SO62488,199,10641,2013-07-20,2013-07-27,2013-08-01,10,1,10
SO62488,201,10641,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62488,209,10641,2013-07-20,2013-07-27,2013-08-01,55,1,55
SO62488,259,10641,2013-07-20,2013-07-27,2013-08-01,54,1,54
SO62489,199,1204,2013-07-20,2013-07-27,2013-08-01,10,1,10
SO62489,201,1204,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62490,199,9791,2013-07-20,2013-07-27,2013-08-01,10,1,10
SO62490,201,9791,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62491,183,501,2013-07-20,2013-07-27,2013-08-01,70,1,70
SO62491,249,501,2013-07-20,2013-07-27,2013-08-01,24,1,24
SO62492,183,7765,2013-07-20,2013-07-27,2013-08-01,70,1,70
SO62493,218,11354,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62493,208,11354,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62494,205,7686,2013-07-20,2013-07-27,2013-08-01,22,1,22
SO62494,237,7686,2013-07-20,2013-07-27,2013-08-01,64,1,64
SO62495,205,9083,2013-07-20,2013-07-27,2013-08-01,22,1,22
SO62495,207,9083,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62496,218,6088,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62496,204,6088,2013-07-20,2013-07-27,2013-08-01,8,1,8
SO62497,183,4105,2013-07-20,2013-07-27,2013-08-01,70,1,70
SO62498,215,6089,2013-07-20,2013-07-27,2013-08-01,25,1,25
SO62499,216,3189,2013-07-20,2013-07-27,2013-08-01,33,1,33
SO62500,212,9724,2013-07-20,2013-07-27,2013-08-01,30,1,30
SO62500,218,9724,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62500,209,9724,2013-07-20,2013-07-27,2013-08-01,55,1,55
SO62500,256,9724,2013-07-20,2013-07-27,2013-08-01,54,1,54
SO62501,212,10519,2013-07-20,2013-07-27,2013-08-01,30,1,30
SO62501,218,10519,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62501,208,10519,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62501,255,10519,2013-07-20,2013-07-27,2013-08-01,50,1,50
SO62501,250,10519,2013-07-20,2013-07-27,2013-08-01,24,1,24
SO62502,260,10092,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62502,201,10092,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62503,217,12441,2013-07-20,2013-07-27,2013-08-01,29,1,29
SO62503,220,12441,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62504,219,567,2013-07-20,2013-07-27,2013-08-01,4,1,4
SO62504,260,567,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62505,219,16859,2013-07-20,2013-07-27,2013-08-01,4,1,4
SO62505,214,16859,2013-07-20,2013-07-27,2013-08-01,21,1,21
SO62505,255,16859,2013-07-20,2013-07-27,2013-08-01,50,1,50
SO62506,217,15882,2013-07-20,2013-07-27,2013-08-01,29,1,29
SO62506,220,15882,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62506,260,15882,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62507,213,1946,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62507,218,1946,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62507,236,1946,2013-07-20,2013-07-27,2013-08-01,64,1,64
SO62507,206,1946,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62508,205,2294,2013-07-20,2013-07-27,2013-08-01,22,1,22
SO62509,205,2328,2013-07-20,2013-07-27,2013-08-01,22,1,22
SO62509,260,2328,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62510,288,5752,2013-07-20,2013-07-27,2013-08-01,2443,1,2443
SO62510,200,5752,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62510,201,5752,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62510,208,5752,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62511,196,1097,2013-07-20,2013-07-27,2013-08-01,2320,1,2320
SO62511,210,1097,2013-07-20,2013-07-27,2013-08-01,2,1,2
SO62512,271,3992,2013-07-20,2013-07-27,2013-08-01,742,1,742
SO62512,206,3992,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62513,265,2262,2013-07-20,2013-07-27,2013-08-01,742,1,742
SO62514,270,15977,2013-07-20,2013-07-27,2013-08-01,742,1,742
SO62514,200,15977,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62514,201,15977,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62514,208,15977,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62515,264,4048,2013-07-20,2013-07-27,2013-08-01,742,1,742
SO62515,201,4048,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62515,200,4048,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62516,287,9242,2013-07-20,2013-07-27,2013-08-01,1701,1,1701
SO62516,200,9242,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62516,201,9242,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62516,257,9242,2013-07-20,2013-07-27,2013-08-01,54,1,54
SO62517,287,12534,2013-07-20,2013-07-27,2013-08-01,1701,1,1701
SO62517,208,12534,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62518,190,14227,2013-07-20,2013-07-27,2013-08-01,1120,1,1120
SO62518,215,14227,2013-07-20,2013-07-27,2013-08-01,25,1,25
SO62518,219,14227,2013-07-20,2013-07-27,2013-08-01,4,1,4
SO62518,186,14227,2013-07-20,2013-07-27,2013-08-01,9,1,9
SO62519,190,6734,2013-07-20,2013-07-27,2013-08-01,1120,1,1120
SO62519,251,6734,2013-07-20,2013-07-27,2013-08-01,24,1,24
SO62519,206,6734,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62520,197,2120,2013-07-20,2013-07-27,2013-08-01,2320,1,2320
SO62520,199,2120,2013-07-20,2013-07-27,2013-08-01,10,1,10
SO62520,208,2120,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62521,273,14421,2013-07-20,2013-07-27,2013-08-01,1215,1,1215
SO62521,257,14421,2013-07-20,2013-07-27,2013-08-01,54,1,54
SO62522,265,18203,2013-07-20,2013-07-27,2013-08-01,742,1,742
SO62523,283,14975,2013-07-20,2013-07-27,2013-08-01,2384,1,2384
